id	file	line	scope	pattern	expression	current_authority_source	classification	canonical_owner	proposed_action	behavior_change	test_or_contract_coverage	review_status
FB-01496	skills/nova/pipeline/services/redis-log.ts	70	appendRedisArtifactRecord	pipe_pipe	return { ok: false, errors: [{ message: error?.message || String(error) }] };	transport payload contract	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01497	skills/nova/pipeline/services/redis-log.ts	124	logRedisExchange	pipe_pipe	return { ok: false, errors: [{ message: error?.message || String(error) }] };	transport payload contract	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01498	skills/nova/pipeline/services/observability.ts	16	payloadForSchemaValidation	pipe_pipe	if (!payload || typeof payload !== 'object' || Array.isArray(payload)) return payload;	transport payload contract	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01499	skills/nova/pipeline/services/observability.ts	30	resolveConfig	pipe_pipe	return input?.config || input || {};	configuration or policy value	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01500	skills/nova/pipeline/services/observability.ts	34	normalizeHealthPart	nullish	const normalized = String(value ?? '').trim();	normalizeHealthPart	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01501	skills/nova/pipeline/services/observability.ts	35	normalizeHealthPart	pipe_pipe	return normalized || fallback;	normalizeHealthPart	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01502	skills/nova/pipeline/services/observability.ts	39	observabilityRunId	pipe_pipe	if (options.runId || data.run_id || config?._runId || config?.run_id) {	caller options/dependencies	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01503	skills/nova/pipeline/services/observability.ts	40	observabilityRunId	pipe_pipe	return options.runId || data.run_id || config?._runId || config?.run_id;	caller options/dependencies	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01504	skills/nova/pipeline/services/observability.ts	52	observabilityHealthKey	pipe_pipe	const scope = options.scope || data.scope || 'default';	caller options/dependencies	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01505	skills/nova/pipeline/services/observability.ts	65	buildObservabilityPayload	pipe_pipe	component: data.component || null,	buildObservabilityPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01506	skills/nova/pipeline/services/observability.ts	66	buildObservabilityPayload	pipe_pipe	surface: data.surface || null,	buildObservabilityPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01507	skills/nova/pipeline/services/observability.ts	67	buildObservabilityPayload	pipe_pipe	reason: data.reason || null,	typed error/detail state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01508	skills/nova/pipeline/services/observability.ts	68	buildObservabilityPayload	pipe_pipe	detail: data.detail || null,	typed error/detail state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01509	skills/nova/pipeline/services/observability.ts	69	buildObservabilityPayload	pipe_pipe	module_id: data.module_id || null,	buildObservabilityPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01510	skills/nova/pipeline/services/observability.ts	70	buildObservabilityPayload	pipe_pipe	gate_id: data.gate_id || null,	buildObservabilityPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01511	skills/nova/pipeline/services/observability.ts	71	buildObservabilityPayload	nullish,pipe_pipe	gate_type: data.gate_id != null || data.gate_type != null ? (data.gate_type ?? null) : undefined,	buildObservabilityPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01512	skills/nova/pipeline/services/observability.ts	72	buildObservabilityPayload	nullish	gateway_label: data.gateway_label ?? null,	buildObservabilityPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01513	skills/nova/pipeline/services/observability.ts	73	buildObservabilityPayload	pipe_pipe	session_key: data.session_key || null,	buildObservabilityPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01514	skills/nova/pipeline/services/observability.ts	74	buildObservabilityPayload	nullish	attempt: data.attempt ?? null,	buildObservabilityPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01515	skills/nova/pipeline/services/observability.ts	75	buildObservabilityPayload	pipe_pipe	dispatch_id: data.dispatch_id || null,	buildObservabilityPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01516	skills/nova/pipeline/services/observability.ts	76	buildObservabilityPayload	pipe_pipe	agent_type: data.agent_type || null,	buildObservabilityPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01517	skills/nova/pipeline/services/observability.ts	77	buildObservabilityPayload	pipe_pipe	impacted_event_type: data.impacted_event_type || null,	buildObservabilityPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01518	skills/nova/pipeline/services/observability.ts	78	buildObservabilityPayload	pipe_pipe	stream_key: data.stream_key || null,	buildObservabilityPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01519	skills/nova/pipeline/services/observability.ts	79	buildObservabilityPayload	pipe_pipe	hook_id: data.hook_id || null,	buildObservabilityPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-01520	skills/nova/pipeline/services/observability.ts	80	buildObservabilityPayload	pipe_pipe	stage_id: data.stage_id || null,	buildObservabilityPayload	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
